Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,TB Base Volume,TB Quote Volume,Ignore
2020-06-20,0.024597,0.024725,0.024405,0.024457,111457.048,2020-06-20 23:59:59.999000064,2737.08990667,66601.0,53563.24400000,1315.19568729,0
2020-06-21,0.024459,0.024648,0.02443,0.024534,108685.39,2020-06-21 23:59:59.999000064,2668.71067769,64100.0,51983.76700000,1276.35904918,0
2020-06-22,0.024534,0.02564,0.0245,0.025102,327600.973,2020-06-22 23:59:59.999000064,8236.37424906,136743.0,162991.77100000,4096.26915364,0
2020-06-23,0.025102,0.025337,0.025026,0.025263,234531.721,2020-06-23 23:59:59.999000064,5912.25086787,98620.0,112979.48100000,2847.93319355,0
2020-06-24,0.025264,0.02582,0.025041,0.025233,330356.536,2020-06-24 23:59:59.999000064,8388.94725626,149136.0,162889.62500000,4135.92316056,0
2020-06-25,0.025233,0.025347,0.025087,0.025136,220984.786,2020-06-25 23:59:59.999000064,5577.17961341,88663.0,107653.57000000,2717.30477120,0
2020-06-26,0.025137,0.025222,0.025019,0.025065,236119.507,2020-06-26 23:59:59.999000064,5930.51898736,85731.0,114644.66500000,2880.07314415,0
2020-06-27,0.025062,0.025162,0.024158,0.024516,223380.316,2020-06-27 23:59:59.999000064,5548.05132144,99324.0,107035.18200000,2658.72683836,0
2020-06-28,0.024514,0.024822,0.0244,0.02467,177716.318,2020-06-28 23:59:59.999000064,4373.11149278,69523.0,83598.61800000,2058.39629209,0
2020-06-29,0.024668,0.024899,0.024415,0.024804,230606.504,2020-06-29 23:59:59.999000064,5684.35786094,87849.0,113092.22200000,2787.49388508,0
2020-06-30,0.024801,0.024883,0.024537,0.024685,172328.455,2020-06-30 23:59:59.999000064,4260.40717585,64905.0,84380.14400000,2085.72419572,0
2020-07-01,0.024685,0.025086,0.02458,0.02502,203342.865,2020-07-01 23:59:59.999000064,5051.02684318,82356.0,101764.63500000,2527.89268569,0
2020-07-02,0.025021,0.025066,0.024745,0.024925,222122.814,2020-07-02 23:59:59.999000064,5532.58026158,92522.0,115066.76600000,2866.75501972,0
2020-07-03,0.024925,0.025015,0.024795,0.024829,159438.984,2020-07-03 23:59:59.999000064,3975.2163914,75133.0,79163.65100000,1974.45128035,0
2020-07-04,0.024827,0.025105,0.024807,0.025085,152201.091,2020-07-04 23:59:59.999000064,3797.91125749,70488.0,78347.02900000,1954.43481709,0
2020-07-05,0.025092,0.025141,0.024854,0.025087,142929.769,2020-07-05 23:59:59.999000064,3572.4045552,70684.0,71420.54200000,1785.12278788,0
2020-07-06,0.025084,0.025874,0.025033,0.025862,302794.406,2020-07-06 23:59:59.999000064,7708.90908459,135090.0,153623.04800000,3910.86987118,0
2020-07-07,0.025864,0.02603,0.025445,0.025859,246175.728,2020-07-07 23:59:59.999000064,6331.79506038,104007.0,118532.63300000,3049.99696906,0
2020-07-08,0.025856,0.026368,0.02575,0.026174,388685.079,2020-07-08 23:59:59.999000064,10134.04262391,155705.0,197217.66100000,5142.33511239,0
2020-07-09,0.026172,0.026304,0.025912,0.026206,232875.229,2020-07-09 23:59:59.999000064,6082.3055988,101838.0,111365.19800000,2909.13694422,0
2020-07-10,0.026207,0.026224,0.025831,0.025973,180654.112,2020-07-10 23:59:59.999000064,4699.2484787,84946.0,88500.94800000,2302.33579210,0
2020-07-11,0.02597,0.026027,0.02582,0.025902,146636.485,2020-07-11 23:59:59.999000064,3803.33664931,72998.0,70735.27300000,1834.96623022,0
2020-07-12,0.025903,0.026145,0.025683,0.026102,215861.917,2020-07-12 23:59:59.999000064,5594.63699105,92600.0,115196.61000000,2987.38956110,0
2020-07-13,0.0261,0.02632,0.025773,0.025918,245348.323,2020-07-13 23:59:59.999000064,6405.45242962,123780.0,108402.85500000,2830.13457679,0
2020-07-14,0.025921,0.026121,0.025818,0.025978,169312.399,2020-07-14 23:59:59.999000064,4399.61245302,87516.0,87068.28200000,2262.67611887,0
2020-07-15,0.025978,0.026039,0.025795,0.025941,172555.172,2020-07-15 23:59:59.999000064,4473.11664181,89901.0,90705.67500000,2351.52499600,0
2020-07-16,0.025939,0.025958,0.02531,0.025574,216824.765,2020-07-16 23:59:59.999000064,5549.96696169,108434.0,98084.11700000,2510.58968778,0
2020-07-17,0.025575,0.025658,0.025389,0.025419,192719.388,2020-07-17 23:59:59.999000064,4918.34400701,84693.0,92037.26400000,2348.70215202,0
2020-07-18,0.025416,0.025764,0.025399,0.025698,179184.472,2020-07-18 23:59:59.999000064,4587.58215706,78946.0,95449.25400000,2443.59355768,0
2020-07-19,0.025701,0.026005,0.025536,0.025966,169870.771,2020-07-19 23:59:59.999000064,4364.72925585,78731.0,88650.90500000,2278.59949089,0
2020-07-20,0.025966,0.026051,0.025598,0.025765,231460.064,2020-07-20 23:59:59.999000064,5995.3674216,109130.0,102570.41300000,2657.19445951,0
2020-07-21,0.025762,0.026277,0.025729,0.026154,304632.213,2020-07-21 23:59:59.999000064,7917.2225798,132930.0,149413.71300000,3882.45138299,0
2020-07-22,0.02615,0.028349,0.026,0.027708,361901.108,2020-07-22 23:59:59.999000064,9645.94447773,150669.0,187360.23300000,4998.39591955,0
2020-07-23,0.027711,0.029212,0.027442,0.028664,473630.05,2020-07-23 23:59:59.999000064,13342.05635877,185428.0,225710.16800000,6358.55885895,0
2020-07-24,0.028673,0.029832,0.02825,0.029262,333287.431,2020-07-24 23:59:59.999000064,9665.25094001,172209.0,156545.70100000,4541.24440624,0
2020-07-25,0.029266,0.031767,0.02926,0.03147,350583.872,2020-07-25 23:59:59.999000064,10594.49363265,187277.0,175559.17900000,5304.26096003,0
2020-07-26,0.031476,0.032631,0.03011,0.031314,448429.365,2020-07-26 23:59:59.999000064,14070.39720194,230018.0,217949.83000000,6843.18672797,0
2020-07-27,0.031317,0.032611,0.028634,0.029191,919327.286,2020-07-27 23:59:59.999000064,28196.34145917,324054.0,461687.12000000,14154.05998196,0
2020-07-28,0.029183,0.029311,0.028476,0.029046,636962.943,2020-07-28 23:59:59.999000064,18444.06136192,225042.0,312802.06100000,9054.61865101,0
2020-07-29,0.029045,0.029396,0.02853,0.028618,469857.965,2020-07-29 23:59:59.999000064,13590.49640364,187180.0,226466.99800000,6548.84974018,0
2020-07-30,0.028618,0.030672,0.028606,0.030172,548072.575,2020-07-30 23:59:59.999000064,16129.64498616,202323.0,267215.12900000,7857.58134784,0
2020-07-31,0.03017,0.030995,0.029934,0.030557,565052.56,2020-07-31 23:59:59.999000064,17204.69267498,210523.0,286291.96500000,8713.37634194,0
2020-08-01,0.030557,0.033142,0.030313,0.032795,804554.214,2020-08-01 23:59:59.999000064,25275.58989762,259962.0,417153.63300000,13108.63848279,0
2020-08-02,0.032795,0.034769,0.030333,0.033638,1076655.557,2020-08-02 23:59:59.999000064,35971.03071327,403100.0,546475.33600000,18259.47458058,0
2020-08-03,0.033633,0.035149,0.033477,0.034394,708736.232,2020-08-03 23:59:59.999000064,24426.00347205,238175.0,369219.59600000,12720.58169031,0
2020-08-04,0.034389,0.035318,0.034359,0.034812,631149.422,2020-08-04 23:59:59.999000064,21963.05364253,223150.0,319671.32300000,11121.74077838,0
2020-08-05,0.03481,0.034926,0.033814,0.034119,611437.241,2020-08-05 23:59:59.999000064,21014.46195638,200802.0,320888.69800000,11027.71881926,0
2020-08-06,0.034118,0.034274,0.033375,0.033562,444499.372,2020-08-06 23:59:59.999000064,15009.47488359,162777.0,233225.09300000,7874.42106454,0
2020-08-07,0.03356,0.033649,0.0318,0.03271,457143.106,2020-08-07 23:59:59.999000064,15036.83307926,188195.0,239117.40600000,7857.81488962,0
2020-08-08,0.03271,0.033759,0.032595,0.033757,226993.676,2020-08-08 23:59:59.999000064,7519.82972455,137373.0,121702.25700000,4032.38734145,0
2020-08-09,0.03376,0.033921,0.033125,0.033396,257166.52,2020-08-09 23:59:59.999000064,8633.74124737,151462.0,123076.91600000,4131.10869093,0
2020-08-10,0.033396,0.033583,0.032744,0.033255,499844.36,2020-08-10 23:59:59.999000064,16588.79225109,189947.0,252831.95100000,8391.22043559,0
2020-08-11,0.033255,0.033743,0.032854,0.03327,425798.3,2020-08-11 23:59:59.999000064,14173.22593695,189334.0,216817.58600000,7217.58798368,0
2020-08-12,0.03327,0.033575,0.032777,0.033473,375457.79,2020-08-12 23:59:59.999000064,12477.53211645,160973.0,194373.75900000,6461.24734178,0
2020-08-13,0.03348,0.036589,0.033434,0.036038,827595.452,2020-08-13 23:59:59.999000064,28584.13930795,297228.0,413977.94200000,14294.43773926,0
2020-08-14,0.036037,0.037701,0.035777,0.037254,634703.594,2020-08-14 23:59:59.999000064,23214.35470375,254778.0,324093.22500000,11855.53022815,0
2020-08-15,0.037254,0.037366,0.035789,0.036472,308894.773,2020-08-15 23:59:59.999000064,11329.3341,174154.0,161865.43400000,5935.99053853,0
2020-08-16,0.036478,0.036754,0.035254,0.036408,246568.95,2020-08-16 23:59:59.999000064,8886.96473825,154184.0,121733.48800000,4388.92033257,0
2020-08-17,0.036408,0.036467,0.034888,0.03507,310534.05,2020-08-17 23:59:59.999000064,11072.70977039,204893.0,157492.06200000,5615.05774832,0
2020-08-18,0.03507,0.035645,0.034756,0.03532,272465.036,2020-08-18 23:59:59.999000064,9581.74257402,161735.0,139590.50400000,4909.79725021,0
2020-08-19,0.035319,0.035501,0.033842,0.034667,310614.486,2020-08-19 23:59:59.999000064,10807.5951603,176381.0,159100.42900000,5538.01005428,0
2020-08-20,0.034666,0.035274,0.034447,0.035085,294888.982,2020-08-20 23:59:59.999000064,10292.77988406,146718.0,151458.66400000,5286.58596270,0
2020-08-21,0.035088,0.03525,0.033491,0.033645,375533.031,2020-08-21 23:59:59.999000064,12944.13336628,214223.0,186797.02300000,6439.06495291,0
2020-08-22,0.033644,0.03402,0.033322,0.033884,276231.624,2020-08-22 23:59:59.999000064,9302.97591908,147506.0,139594.47600000,4701.75668876,0
2020-08-23,0.033885,0.03399,0.03327,0.033541,199973.019,2020-08-23 23:59:59.999000064,6721.75456886,108669.0,98967.45700000,3326.80466833,0
2020-08-24,0.033542,0.034808,0.033436,0.034704,268557.631,2020-08-24 23:59:59.999000064,9187.37248083,134761.0,139297.73000000,4766.24060107,0
2020-08-25,0.034704,0.034775,0.032831,0.033836,368519.746,2020-08-25 23:59:59.999000064,12464.04387274,176064.0,187155.07900000,6329.57250609,0
2020-08-26,0.033836,0.034172,0.033502,0.033662,271028.532,2020-08-26 23:59:59.999000064,9154.91307403,141958.0,135519.95700000,4578.67360049,0
2020-08-27,0.033662,0.03426,0.03328,0.03383,295252.722,2020-08-27 23:59:59.999000064,9977.49383469,142568.0,152672.55600000,5160.44366671,0
2020-08-28,0.033829,0.034522,0.03366,0.034282,253808.62,2020-08-28 23:59:59.999000064,8676.86828638,124828.0,131460.87800000,4493.94231683,0
2020-08-29,0.034282,0.035212,0.034175,0.034767,229726.224,2020-08-29 23:59:59.999000064,7990.94127653,139177.0,113224.40400000,3938.54974490,0
2020-08-30,0.034767,0.036718,0.034751,0.036626,390342.709,2020-08-30 23:59:59.999000064,13911.07630726,188855.0,202262.72100000,7205.56761815,0
2020-08-31,0.036622,0.03749,0.03606,0.037235,436738.707,2020-08-31 23:59:59.999000064,16094.04095023,189055.0,220527.24600000,8125.86448019,0
2020-09-01,0.037237,0.040575,0.03708,0.039875,795080.536,2020-09-01 23:59:59.999000064,31174.22787389,318058.0,392229.32700000,15372.77428544,0
2020-09-02,0.039875,0.040444,0.037459,0.0386,649956.257,2020-09-02 23:59:59.999000064,25449.8877885,307881.0,320031.39800000,12529.59738271,0
2020-09-03,0.038596,0.039443,0.036483,0.037616,624406.492,2020-09-03 23:59:59.999000064,23659.15117992,308395.0,306489.58300000,11612.39947985,0
2020-09-04,0.037615,0.038144,0.036128,0.036882,434874.484,2020-09-04 23:59:59.999000064,16242.30677455,246496.0,216422.48300000,8085.22158062,0
2020-09-05,0.036883,0.037372,0.031219,0.032961,879531.551,2020-09-05 23:59:59.999000064,30037.94619989,380616.0,439337.15500000,15004.26138358,0
2020-09-06,0.032961,0.035005,0.031637,0.034398,633550.277,2020-09-06 23:59:59.999000064,21279.64646875,278283.0,317107.47000000,10647.64116942,0
2020-09-07,0.0344,0.034775,0.032726,0.034086,488420.389,2020-09-07 23:59:59.999000064,16548.93353509,224699.0,245445.25700000,8318.32426609,0
2020-09-08,0.034087,0.03422,0.03296,0.033312,397470.97,2020-09-08 23:59:59.999000064,13374.47638639,191128.0,195700.72900000,6585.70115304,0
2020-09-09,0.033317,0.03474,0.033125,0.034332,316935.889,2020-09-09 23:59:59.999000064,10765.93328125,157753.0,156919.27300000,5329.26401247,0
2020-09-10,0.034331,0.036073,0.03429,0.035593,413250.814,2020-09-10 23:59:59.999000064,14679.110213,214811.0,217257.01500000,7716.96168955,0
2020-09-11,0.035594,0.036098,0.03486,0.03597,336460.581,2020-09-11 23:59:59.999000064,11958.20045724,170482.0,171998.24300000,6113.64507441,0
2020-09-12,0.03597,0.03717,0.035385,0.037144,305936.079,2020-09-12 23:59:59.999000064,11038.46028612,154622.0,153718.83100000,5548.17053261,0
2020-09-13,0.03714,0.037175,0.034584,0.03546,381503.987,2020-09-13 23:59:59.999000064,13679.24524158,181775.0,191265.48500000,6853.09420927,0
2020-09-14,0.03546,0.0359,0.03469,0.035336,391994.325,2020-09-14 23:59:59.999000064,13832.37455796,185193.0,203748.65500000,7189.97361479,0
2020-09-15,0.035335,0.035457,0.0336,0.033754,321709.127,2020-09-15 23:59:59.999000064,11089.79180295,165612.0,172979.79700000,5964.88256042,0
2020-09-16,0.033754,0.033843,0.03313,0.033332,321646.852,2020-09-16 23:59:59.999000064,10764.19843195,154179.0,166748.07600000,5579.38944187,0
2020-09-17,0.033327,0.036062,0.033243,0.035593,494067.318,2020-09-17 23:59:59.999000064,17297.0839826,216560.0,248001.44300000,8680.14549214,0
2020-09-18,0.035592,0.035847,0.03469,0.035162,385732.166,2020-09-18 23:59:59.999000064,13554.42120559,150861.0,189849.13600000,6671.18147136,0
2020-09-19,0.035161,0.035164,0.0345,0.034763,277606.403,2020-09-19 23:59:59.999000064,9656.19668821,128359.0,140931.04100000,4901.92347182,0
2020-09-20,0.034768,0.034869,0.03379,0.03397,258896.579,2020-09-20 23:59:59.999000064,8901.48655568,128814.0,130238.77100000,4478.72273298,0
2020-09-21,0.033975,0.034333,0.032042,0.032659,460899.976,2020-09-21 23:59:59.999000064,15283.52589309,199877.0,233437.47200000,7741.84531100,0
2020-09-22,0.032665,0.03307,0.032301,0.032687,341684.923,2020-09-22 23:59:59.999000064,11171.72314101,149758.0,174467.93300000,5704.53686107,0
2020-09-23,0.032687,0.032739,0.030899,0.031311,320667.851,2020-09-23 23:59:59.999000064,10308.29869758,164484.0,157862.23500000,5076.42844308,0
2020-09-24,0.031315,0.032909,0.031053,0.032506,333471.014,2020-09-24 23:59:59.999000064,10723.39604974,167316.0,169933.32500000,5464.60148907,0
2020-09-25,0.032502,0.03329,0.031867,0.03293,313526.397,2020-09-25 23:59:59.999000064,10185.88653959,151320.0,160515.72000000,5215.01323515,0
2020-09-26,0.032933,0.03312,0.032425,0.032989,233791.848,2020-09-26 23:59:59.999000064,7680.619085,113886.0,115993.67400000,3811.14005243,0
2020-09-27,0.032992,0.033566,0.032755,0.033181,245616.238,2020-09-27 23:59:59.999000064,8142.47927078,113098.0,118830.40900000,3938.22994966,0
2020-09-28,0.033176,0.033703,0.03273,0.033096,263622.329,2020-09-28 23:59:59.999000064,8739.26914601,119792.0,132819.14800000,4403.19869985,0
2020-09-29,0.033093,0.033347,0.032845,0.033189,227312.861,2020-09-29 23:59:59.999000064,7532.34427481,103795.0,114067.94100000,3779.79539064,0
2020-09-30,0.033192,0.033548,0.032946,0.033385,195030.641,2020-09-30 23:59:59.999000064,6468.26647352,80970.0,97328.30800000,3227.96541474,0
2020-10-01,0.033387,0.033889,0.032987,0.03323,283273.392,2020-10-01 23:59:59.999000064,9472.43554892,121391.0,150025.00400000,5012.55218499,0
2020-10-02,0.033235,0.033318,0.0322,0.032694,261445.87,2020-10-02 23:59:59.999000064,8548.25582077,113782.0,134257.91400000,4390.05027784,0
2020-10-03,0.032697,0.033175,0.032622,0.032817,137390.64,2020-10-03 23:59:59.999000064,4522.84469582,60895.0,66023.89300000,2173.74861923,0
2020-10-04,0.032817,0.033141,0.032621,0.03303,141098.927,2020-10-04 23:59:59.999000064,4636.63850879,63042.0,71271.68400000,2341.90049115,0
2020-10-05,0.03303,0.033149,0.032718,0.032765,147748.881,2020-10-05 23:59:59.999000064,4862.65749689,59531.0,75648.46400000,2489.82363560,0
2020-10-06,0.032765,0.032935,0.03197,0.032149,223218.227,2020-10-06 23:59:59.999000064,7255.10146575,96732.0,112246.71300000,3648.73686061,0
2020-10-07,0.032145,0.032212,0.031567,0.032025,199705.452,2020-10-07 23:59:59.999000064,6386.6802698,86438.0,102890.54300000,3290.69612957,0
2020-10-08,0.032025,0.03242,0.031668,0.03212,216192.267,2020-10-08 23:59:59.999000064,6919.79168418,84512.0,110886.54600000,3548.74323134,0
2020-10-09,0.032118,0.033247,0.032056,0.033036,255261.962,2020-10-09 23:59:59.999000064,8320.40153079,103900.0,110652.46900000,3606.63268268,0
2020-10-10,0.033033,0.033286,0.032731,0.032809,208787.207,2020-10-10 23:59:59.999000064,6880.84196184,95558.0,101006.58800000,3329.03650911,0
2020-10-11,0.032805,0.033116,0.03268,0.032912,147913.815,2020-10-11 23:59:59.999000064,4859.04432442,67988.0,72968.36500000,2397.38520007,0
2020-10-12,0.032915,0.033801,0.032499,0.033521,276121.484,2020-10-12 23:59:59.999000064,9171.65924701,117598.0,133600.44700000,4433.75341936,0
2020-10-13,0.033525,0.033609,0.033101,0.033366,182402.041,2020-10-13 23:59:59.999000064,6088.75628361,88087.0,88916.83500000,2968.58319231,0
2020-10-14,0.033368,0.033631,0.033002,0.033168,198119.281,2020-10-14 23:59:59.999000064,6599.15948409,83443.0,95533.89300000,3181.85970942,0
2020-10-15,0.033163,0.033352,0.032784,0.032821,269809.412,2020-10-15 23:59:59.999000064,8903.55858007,94035.0,136482.97800000,4504.03058967,0
2020-10-16,0.032821,0.032919,0.032227,0.032284,297577.934,2020-10-16 23:59:59.999000064,9674.20463095,106737.0,149219.24100000,4850.51936922,0
2020-10-17,0.032287,0.032481,0.032221,0.032425,149285.565,2020-10-17 23:59:59.999000064,4834.85816537,59544.0,74972.09600000,2428.25052878,0
2020-10-18,0.032422,0.032976,0.032369,0.032878,152674.689,2020-10-18 23:59:59.999000064,4989.63873759,58074.0,76760.61400000,2507.81917622,0
2020-10-19,0.03287,0.032919,0.032142,0.032276,223705.667,2020-10-19 23:59:59.999000064,7291.88630465,85105.0,106564.74700000,3472.52544929,0
2020-10-20,0.032276,0.032391,0.030853,0.030942,314547.587,2020-10-20 23:59:59.999000064,9895.46616505,138765.0,160056.24700000,5034.81448256,0
2020-10-21,0.030942,0.031163,0.030268,0.030546,374899.35,2020-10-21 23:59:59.999000064,11560.99101715,190485.0,196904.09500000,6071.38679020,0
2020-10-22,0.030547,0.03217,0.030444,0.031919,286948.057,2020-10-22 23:59:59.999000064,9035.88646497,142482.0,133287.22500000,4198.11190954,0
2020-10-23,0.031917,0.032244,0.031452,0.031662,172598.008,2020-10-23 23:59:59.999000064,5508.90868219,98694.0,82669.84000000,2638.03618793,0
2020-10-24,0.031665,0.031929,0.031263,0.031429,136219.601,2020-10-24 23:59:59.999000064,4311.20833053,69659.0,71047.90400000,2247.86180924,0
2020-10-25,0.031432,0.031859,0.031111,0.03115,120016.63,2020-10-25 23:59:59.999000064,3762.66056155,62839.0,64029.71700000,2007.46601409,0
2020-10-26,0.031146,0.031338,0.029809,0.030086,242260.013,2020-10-26 23:59:59.999000064,7420.75504582,117393.0,127895.39500000,3917.77819291,0
2020-10-27,0.030086,0.030307,0.02938,0.029584,220891.87,2020-10-27 23:59:59.999000064,6608.62579957,108123.0,113650.11700000,3399.32528594,0
2020-10-28,0.029584,0.029777,0.028778,0.029258,245269.422,2020-10-28 23:59:59.999000064,7187.97345253,117682.0,128688.15200000,3771.91218795,0
2020-10-29,0.029262,0.02955,0.028605,0.028783,203194.519,2020-10-29 23:59:59.999000064,5926.64031116,95521.0,103649.49200000,3022.48742906,0
2020-10-30,0.028783,0.028998,0.028073,0.028213,224501.771,2020-10-30 23:59:59.999000064,6401.21047879,104584.0,113581.49500000,3237.91017983,0
2020-10-31,0.028214,0.028459,0.02785,0.02802,184193.788,2020-10-31 23:59:59.999000064,5186.73788379,87496.0,93230.89900000,2625.61996954,0
2020-11-01,0.02802,0.029002,0.028,0.028822,185412.567,2020-11-01 23:59:59.999000064,5252.86444685,75531.0,90069.19300000,2549.25947765,0
2020-11-02,0.028828,0.029351,0.028123,0.028263,248158.005,2020-11-02 23:59:59.999000064,7132.12050421,134605.0,122941.31100000,3531.34080010,0
2020-11-03,0.028267,0.028398,0.027652,0.02766,241728.973,2020-11-03 23:59:59.999000064,6760.22270436,135843.0,125208.86600000,3501.69385365,0
2020-11-04,0.027661,0.028778,0.027529,0.02846,305803.217,2020-11-04 23:59:59.999000064,8615.03637575,151819.0,142167.79700000,3999.43362343,0
2020-11-05,0.02846,0.028645,0.026557,0.026729,482053.742,2020-11-05 23:59:59.999000064,13313.29231476,205330.0,256207.54400000,7076.06993942,0
2020-11-06,0.026733,0.029367,0.026634,0.029261,513189.434,2020-11-06 23:59:59.999000064,14437.8552192,223054.0,233961.95200000,6570.12457315,0
2020-11-07,0.029263,0.029944,0.028895,0.029373,447862.416,2020-11-07 23:59:59.999000064,13217.85053992,234077.0,222001.50400000,6550.63268873,0
2020-11-08,0.029369,0.029644,0.029107,0.029359,225892.165,2020-11-08 23:59:59.999000064,6628.79811215,117098.0,111610.16300000,3275.16448987,0
2020-11-09,0.029355,0.0295,0.028942,0.028989,287593.349,2020-11-09 23:59:59.999000064,8395.45437754,139081.0,148206.56700000,4326.55979096,0
2020-11-10,0.028986,0.029575,0.028832,0.029441,278404.294,2020-11-10 23:59:59.999000064,8148.59066638,135250.0,131809.15900000,3857.19737254,0
2020-11-11,0.029442,0.0302,0.029378,0.029527,362817.908,2020-11-11 23:59:59.999000064,10795.28912081,156050.0,178049.46700000,5295.70651433,0
2020-11-12,0.029521,0.029583,0.028277,0.028378,317780.322,2020-11-12 23:59:59.999000064,9180.29449111,140642.0,177592.31100000,5128.61316964,0
2020-11-13,0.028385,0.029273,0.0282,0.02919,337437.707,2020-11-13 23:59:59.999000064,9688.19251294,134266.0,159904.81600000,4589.27288602,0
2020-11-14,0.02919,0.029295,0.028665,0.028679,193081.83,2020-11-14 23:59:59.999000064,5586.61534059,89501.0,96850.82100000,2801.69092409,0
2020-11-15,0.02868,0.028857,0.027847,0.028087,193001.002,2020-11-15 23:59:59.999000064,5483.26806245,94672.0,99639.16200000,2829.58843860,0
2020-11-16,0.028083,0.028198,0.027428,0.027555,242678.353,2020-11-16 23:59:59.999000064,6755.79287184,109291.0,122761.00400000,3416.91473477,0
2020-11-17,0.027552,0.027989,0.026872,0.027302,361263.821,2020-11-17 23:59:59.999000064,9935.91869408,150598.0,184786.37200000,5082.88083096,0
2020-11-18,0.027302,0.027552,0.026291,0.026914,436828.687,2020-11-18 23:59:59.999000064,11694.22282112,192512.0,210348.08900000,5629.85946340,0
2020-11-19,0.026911,0.027061,0.026302,0.026473,290389.137,2020-11-19 23:59:59.999000064,7726.38242299,119055.0,140455.18600000,3737.13444913,0
2020-11-20,0.026473,0.027914,0.02641,0.027344,454240.376,2020-11-20 23:59:59.999000064,12364.52418142,179116.0,223998.91100000,6095.01846451,0
2020-11-21,0.027343,0.029588,0.027092,0.029536,447311.203,2020-11-21 23:59:59.999000064,12610.17225211,207523.0,208085.10500000,5866.88857991,0
2020-11-22,0.029536,0.03116,0.028928,0.030406,523492.136,2020-11-22 23:59:59.999000064,15617.74414339,256716.0,258475.97100000,7707.07099108,0
2020-11-23,0.03041,0.033138,0.030351,0.033131,607359.294,2020-11-23 23:59:59.999000064,19363.26360419,290640.0,296835.89500000,9467.36723258,0
2020-11-24,0.033131,0.033734,0.030791,0.031573,705808.407,2020-11-24 23:59:59.999000064,22764.65452966,376756.0,373379.92100000,12036.87179474,0
2020-11-25,0.031574,0.031709,0.02994,0.030411,388132.976,2020-11-25 23:59:59.999000064,12036.75210608,225219.0,191984.45400000,5954.54227976,0
2020-11-26,0.030415,0.030709,0.029039,0.030318,599488.326,2020-11-26 23:59:59.999000064,17893.12888878,349954.0,297208.04800000,8871.39087556,0
2020-11-27,0.030314,0.030681,0.029949,0.030256,177425.552,2020-11-27 23:59:59.999000064,5372.10173433,162021.0,83604.55100000,2531.76181606,0
2020-11-28,0.030257,0.030785,0.03,0.03033,240966.555,2020-11-28 23:59:59.999000064,7321.64890904,126898.0,116124.47300000,3527.79403938,0
2020-11-29,0.030334,0.031695,0.030252,0.03168,236563.318,2020-11-29 23:59:59.999000064,7252.83791203,124895.0,117069.89300000,3589.10049744,0
2020-11-30,0.031685,0.032285,0.030641,0.03131,447414.306,2020-11-30 23:59:59.999000064,14027.7046189,208739.0,233998.03800000,7334.61036720,0
2020-12-01,0.03131,0.032223,0.030125,0.031189,463240.518,2020-12-01 23:59:59.999000064,14515.7768703,296898.0,234076.28700000,7335.97683335,0
2020-12-02,0.031189,0.031621,0.030974,0.031091,239428.833,2020-12-02 23:59:59.999000064,7488.39835847,177381.0,123503.49100000,3863.27765362,0
2020-12-03,0.031091,0.031826,0.030961,0.031709,310741.578,2020-12-03 23:59:59.999000064,9784.46233612,172070.0,157188.83700000,4948.49699718,0
2020-12-04,0.031708,0.031769,0.030404,0.030416,360755.225,2020-12-04 23:59:59.999000064,11245.38622929,195556.0,182722.52800000,5695.40853600,0
2020-12-05,0.030415,0.031184,0.030301,0.031169,258714.392,2020-12-05 23:59:59.999000064,7986.32579653,139551.0,120029.09500000,3703.97469450,0
2020-12-06,0.03117,0.031454,0.030907,0.031076,211907.781,2020-12-06 23:59:59.999000064,6600.8648105,123533.0,106958.00500000,3332.20889359,0
2020-12-07,0.031074,0.03109,0.030691,0.030848,177978.216,2020-12-07 23:59:59.999000064,5504.18081463,109719.0,88752.62600000,2745.02157281,0
2020-12-08,0.030848,0.030871,0.029939,0.030287,259698.369,2020-12-08 23:59:59.999000064,7921.25871783,152474.0,133483.80100000,4072.21807106,0
2020-12-09,0.030286,0.031365,0.02988,0.030908,252301.981,2020-12-09 23:59:59.999000064,7721.03057523,143170.0,126000.31500000,3854.57913666,0
2020-12-10,0.030912,0.031033,0.030474,0.030621,180753.124,2020-12-10 23:59:59.999000064,5551.64876658,93584.0,91003.58700000,2794.25447638,0
2020-12-11,0.030623,0.03071,0.030085,0.030181,178288.225,2020-12-11 23:59:59.999000064,5427.06762583,99217.0,90247.83700000,2747.40173359,0
2020-12-12,0.030186,0.030512,0.029881,0.030207,141634.028,2020-12-12 23:59:59.999000064,4282.69180555,79627.0,70211.87200000,2122.94153830,0
2020-12-13,0.030205,0.030915,0.030001,0.030818,164339.009,2020-12-13 23:59:59.999000064,4999.95170409,83439.0,83488.16800000,2539.78788833,0
2020-12-14,0.030818,0.030879,0.030213,0.030421,138119.465,2020-12-14 23:59:59.999000064,4213.43616567,74111.0,73593.70200000,2244.96228552,0
2020-12-15,0.030421,0.030571,0.030126,0.030305,157968.937,2020-12-15 23:59:59.999000064,4794.97086859,83524.0,81095.90300000,2461.35151690,0
2020-12-16,0.030306,0.030375,0.029509,0.029864,284385.679,2020-12-16 23:59:59.999000064,8537.08864438,154704.0,147338.81800000,4423.05422197,0
2020-12-17,0.029866,0.03035,0.027459,0.028185,488229.164,2020-12-17 23:59:59.999000064,14076.90429666,285386.0,248331.17400000,7162.75057137,0
